75,857,584,442,142,1493,1243,1635,1006,782,1219,499,935,1229,1047,696,658,267,1295,226,1461,94,734,876
494,1374,169,1032,997,1246,592,1606,1609,1358,1113,1545,749,1119,1057,697,573,1158,1521,1526,388,599,134,177
988,1611,989,635,159,437,1580,488,38,872,108,895,682,827,839,390,953,879,618,994,1242,1349,683,852
530,793,1411,431,1405,800,1636,1287,1199,1221,1066,1332,1021,848,719,316,1527,778,1108,833,386,446,763,1155
707,1194,172,339,29,1070,13,338,439,1011,888,1414,248,1326,866,689,1395,959,1256,211,1587,1124,1282,295
348,1544,136,327,798,575,1388,812,12,1472,495,755,1087,341,1183,383,1633,996,340,1392,667,88,1245,1329
1562,184,492,466,1080,1292,1505,1486,1625,1089,1456,732,901,861,1622,796,372,661,746,1496,733,1002,358,627
131,484,429,61,1515,847,598,1385,415,1125,561,645,278,1403,1382,578,821,435,692,1536,395,714,1448,654
179,999,417,809,579,541,1488,397,604,724,593,1280,343,737,299,1631,1294,829,258,1238,559,1533,1017,168
908,183,546,1557,600,1581,602,520,24,1628,1451,328,1530,1200,922,1546,591,576,1227,1071,834,1351,496,401
1331,1618,1022,1592,1605,1512,1415,1250,39,1535,1343,315,1519,1284,1440,932,164,373,100,255,1608,1149,162,543
1508,790,410,1104,360,235,726,325,723,871,307,1016,1123,1060,1400,5,413,1111,1315,1159,145,86,760,565
670,1176,198,66,1468,508,292,82,980,874,133,1076,441,1422,200,974,1408,666,1426,143,754,84,10,1031
1301,368,1171,119,1384,483,1478,408,940,1147,280,1224,870,919,580,1209,216,1341,858,1262,1140,728,1420,1327
1345,641,1620,512,1036,1333,1092,553,254,353,1319,792,304,1075,715,642,567,570,794,987,447,497,1532,1192
203,389,1299,731,972,1328,498,1251,785,660,801,1260,995,1272,35,166,485,1522,1330,776,771,708,1086,977
764,1144,1000,1520,104,1621,1275,675,1035,405,68,1065,283,1565,912,261,55,1132,188,633,425,937,590,885
1303,699,1355,91,139,1061,1093,1088,840,960,659,1015,1261,240,1095,622,1370,738,1172,392,519,1369,1578,509
378,624,199,187,601,843,1096,1438,1593,336,109,761,1503,127,916,585,893,210,175,929,230,1511,869,490
1215,610,900,1143,1357,346,1203,873,1373,46,1427,1139,783,684,467,313,1307,1555,807,1423,691,1202,1098,976
1317,67,662,501,1019,1117,83,605,883,125,702,614,1184,752,766,6,1293,63,769,1356,804,400,1148,1572
137,620,194,1085,795,171,1112,623,157,1051,1079,1232,569,878,1460,33,1049,265,947,1407,249,403,1037,814
1524,384,1347,1013,1009,849,407,476,223,1312,1626,64,1170,1048,1368,628,1416,1197,371,637,718,713,1258,308
253,955,745,427,1152,820,606,846,53,323,1173,1629,706,1024,1371,113,963,1027,1271,1501,1436,982,1044,639
1355,1123,974,1356,731,1260,660,183,1148,1158,157,1098,989,304,1017,162,661,125,519,1395,782,485,1496,715
1170,390,1229,439,295,1544,1065,963,682,1307,1261,1341,5,737,177,1238,203,1224,814,292,488,1426,83,579
1605,1620,373,827,1282,386,999,343,134,1275,602,1565,929,849,1411,585,1036,1315,1176,1629,1070,1545,1328,447
988,1124,1111,1155,783,1060,1002,1271,143,1349,137,10,1420,1370,997,670,360,119,1451,267,980,216,618,746
496,397,738,766,623,1280,1331,429,1295,1415,1592,353,707,1303,793,1203,348,166,976,1511,446,495,199,888
1438,708,1505,937,1089,620,796,94,901,955,1371,600,1611,499,254,908,437,1173,84,622,1092,400,1088,1557
637,280,1448,1071,164,508,1416,63,24,308,75,1427,1209,1382,1440,1140,798,223,410,1530,1159,1125,543,1172
1035,1113,1032,1358,553,763,675,1184,466,389,1330,131,1385,760,1521,1143,761,919,184,745,401,598,776,1533
