1087,39,929,328,760,323,839,348,373,1331,427,1545,230,667,708,497,1626,974,624,1147,307,1171,1357,1609
1608,1294,1312,1111,618,814,1143,346,869,795,485,901,1508,308,1460,1355,1544,579,598,1144,520,749,1192,761
1060,1079,793,737,1215,1149,1605,764,1123,733,360,1611,1036,100,645,199,559,1148,1140,1565,999,1173,601,1085
1356,91,1292,1633,1209,408,142,390,1400,728,1635,1415,935,125,1037,1522,1158,1628,261,1351,1519,488,336,410
38,24,405,1006,143,1049,1440,1048,1382,1092,1557,1578,996,553,425,467,397,1284,1245,1503,1395,13,876,800
55,605,1587,338,576,912,1303,858,159,1019,987,1414,1436,223,960,707,104,994,131,771,573,846,1501,715
637,1017,606,1326,226,1420,258,1155,1438,1009,1349,1347,1407,724,439,696,10,1333,157,857,501,1096,1183,1203
1242,953,1472,175,570,1368,883,585,670,995,240,1075,820,1124,1238,849,200,706,1343,1535,316,1076,782,620
446,972,1250,136,675,519,932,1405,1080,437,494,417,278,600,809,1327,1332,1184,982,873,684,1232,1411,133
1451,498,633,561,254,235,847,1403,870,67,1152,1486,1117,1108,476,1392,168,1546,1159,801,187,1066,1329,654
1468,697,1533,283,1027,659,745,413,1526,812,169,1625,509,508,1524,1293,1287,82,666,575,1015,827,1013,662
732,1388,796,1461,1536,1282,1631,1385,776,358,1520,604,1044,804,1172,955,496,1370,171,1622,343,466,1369,53
442,265,94,1555,879,1295,1496,339,642,852,12,495,916,1422,692,166,137,766,5,249,484,248,198,1426
1317,1047,1051,940,763,1532,1035,1200,1229,977,1408,738,267,1219,641,280,1448,798,872,599,1272,86,292,1592
1527,699,1374,1512,29,179,1139,1022,833,429,592,900,885,88,746,1016,754,623,1119,1202,1061,1315,976,313
1521,1070,569,874,871,584,75,1341,1530,401,216,108,1112,1280,1011,878,988,1358,372,1493,683,35,1572,1021
1478,840,1636,403,1262,84,888,1132,395,726,304,1488,255,1002,1427,546,127,1093,83,947,963,895,1275,1227
1221,384,639,1224,593,834,1345,353,790,1065,567,1089,691,203,1423,64,541,785,164,719,1246,1328,769,388
866,713,752,1416,184,755,989,1456,177,1606,1301,922,1618,590,723,441,959,1251,383,341,1307,1562,937,1170
628,1032,1371,194,33,702,1330,1581,253,1629,63,492,731,734,627,848,109,689,1621,1095,490,119,162,371
1299,431,908,919,188,580,1260,315,340,378,1086,861,591,392,1511,134,1243,1194,447,714,1057,682,113,1176
6,172,211,386,389,68,183,778,295,1197,530,145,1098,1319,1071,602,66,843,658,1258,565,1000,483,139
