1355,707,413,1250,745,1079,987,618,340,39,1113,415,1327,292,812,734,782,715,323,947,1468,1215,580,827
1155,338,576,937,1403,1144,425,871,91,778,1158,858,763,442,982,1521,1280,316,183,633,847,384,327,561
35,1317,499,908,53,88,166,800,1242,1209,1024,336,1013,198,995,1328,1060,849,764,82,662,1123,726,83
792,1246,1139,852,1140,1194,497,754,1147,888,1488,63,569,1533,1096,706,684,738,1200,829,1374,1456,200,940
1581,142,512,378,541,401,1271,766,1070,13,346,683,723,1202,255,1562,1347,1044,371,494,1086,1578,1076,175
109,108,761,922,1522,1256,1606,1592,496,1530,601,578,783,1369,1460,203,883,1112,900,395,490,1519,304,1605
157,553,1408,1400,870,654,901,1620,1407,667,240,1085,172,1032,437,637,912,253,1016,295,1036,429,159,439
407,834,1011,776,188,976,1527,876,520,1124,790,592,431,283,1219,113,732,1371,893,1148,1093,1035,519,932
1260,1461,1125,1329,584,372,408,249,1132,55,1618,955,1258,1243,929,1031,315,963,1423,807,12,692,1621,1486
1633,1546,598,1385,1293,343,614,814,179,1098,605,696,1636,184,104,565,1000,177,795,1065,1245,466,46,1448
1149,1292,1331,1493,1119,280,1472,1384,307,801,953,383,139,1108,641,1422,645,488,820,1388,1087,1557,67,622
1415,1197,485,1066,559,1326,405,1282,94,1508,1262,697,1303,1221,1332,1006,5,752,397,1496,857,1351,187,885
1545,133,895,171,1515,446,1357,134,258,660,997,1625,749,718,136,1544,1002,793,573,1628,635,1411,1272,1526
1015,267,162,1451,1382,1229,977,1199,785,724,628,29,1611,1532,702,164,61,606,1315,1092,1505,199,10,1565
1061,360,659,1251,278,495,1171,691,585,610,861,248,1440,1287,689,746,866,1176,1037,623,1238,1170,467,567
731,604,675,872,6,1051,137,353,145,878,1572,1345,1117,230,843,959,1427,1080,839,308,390,1152,210,1301
508,498,1503,916,1173,599,624,1049,974,168,1436,1088,1299,226,769,1275,728,1349,1536,339,211,1294,809,400
699,1635,216,38,804,1261,666,546,840,1333,403,1075,874,879,447,1524,1343,591,620,719,1358,1609,1071,543
1307,1426,64,579,919,68,1104,1022,575,798,223,417,590,131,254,642,1626,602,1095,386,1312,996,1356,261
600,1622,1159,1629,373,1047,435,341,639,410,299,1111,1183,570,1232,1587,873,1284,348,869,737,66,1224,1019
1143,392,980,846,733,1373,1227,389,1438,530,194,1192,848,328,1172,994,1021,1048,708,358,1395,1330,1319,84
1631,713,833,661,1009,509,169,821,760,960,794,1027,1370,796,1392,125,627,1089,119,1017,1184,441,755,1593
